"x","predicted","std.error","conf.low","conf.high","response.level","group","Taxa"
-1.09214860206061,0.258199265996733,0.0390877072181039,0.181588767611003,0.334809764382463,"4","Shys","Shys"
-1.09214860206061,0.0732112639303014,0.0177177157262266,0.0384851792185782,0.107937348642025,"5","Shys","Shys"
-1.09214860206061,0.0169692568064861,0.00501920964127213,0.0071317866787365,0.0268067269342357,"6","Shys","Shys"
-1.09214860206061,0.590772320706999,0.0617440195210526,0.469756266184998,0.711788375229,"1","Plat","Plat"
-1.09214860206061,0.17099396419468,0.0180188501888628,0.135677666781686,0.206310261607674,"2","Plat","Plat"
-1.09214860206061,0.123574218390336,0.020811333657628,0.0827847539511394,0.164363682829534,"3","Plat","Plat"
-1.09214860206061,0.0917513908187483,0.0203001681229604,0.051963792417638,0.131538989219859,"4","Plat","Plat"
-1.09214860206061,0.0188709770807921,0.00491862522163026,0.00923064879294645,0.0285113053686378,"5","Plat","Plat"
-1.09214860206061,0.0040371288084442,0.00118084908587318,0.00172270712895571,0.00635155048793269,"6","Plat","Plat"
-1.04492439643434,0.52893634299526,0.0829234599048979,0.366409348108209,0.691463337882311,"1","Adgt","Adgt"
-1.04492439643434,0.183874793269767,0.0178552042880559,0.148879235928572,0.218870350610961,"2","Adgt","Adgt"
-1.04492439643434,0.143832713701949,0.0277075739297332,0.0895268667006908,0.198138560703207,"3","Adgt","Adgt"
-1.04492439643434,0.113864696812592,0.0314328971491803,0.0522573504704471,0.175472043154737,"4","Adgt","Adgt"
-1.04492439643434,0.0242614162783092,0.00805827603103473,0.00846748547999881,0.0400553470766197,"5","Adgt","Adgt"
-1.04492439643434,0.00523003694212321,0.00189803411152181,0.00150995844211198,0.00895011544213444,"6","Adgt","Adgt"
-1.04492439643434,0.941662299003013,0.0147711299938557,0.912711416204097,0.97061318180193,"1","Pmas","Pmas"
-1.04492439643434,0.0316594399628746,0.00782845477681428,0.0163159505457181,0.0470029293800312,"2","Pmas","Pmas"
-1.04492439643434,0.0156210279867064,0.00411897617787227,0.00754798302489835,0.0236940729485145,"3","Pmas","Pmas"
-1.04492439643434,0.00905950939499012,0.00247787885171493,0.00420295608757539,0.0139160627024048,"4","Pmas","Pmas"
-1.04492439643434,0.0016525427086419,0.000473853715943285,0.000723806491452591,0.00258127892583121,"5","Pmas","Pmas"
-1.04492439643434,0.00034518094377356,0.00010724874599321,0.000134977264239785,0.000555384623307335,"6","Pmas","Pmas"
-1.04492439643434,0.899875746511236,0.0442638101617912,0.813120272775607,0.986631220246865,"1","Pver","Pver"
-1.04492439643434,0.0530759722553291,0.0221897266594871,0.00958490717594609,0.096567037334712,"2","Pver","Pver"
-1.04492439643434,0.0272763497619287,0.0126129909238691,0.0025553418138148,0.0519973577100426,"3","Pver","Pver"
-1.04492439643434,0.0161703766711593,0.00787617302924554,0.000733361197832294,0.0316073921444863,"4","Pver","Pver"
-1.04492439643434,0.00297831605654303,0.0014975686701652,4.31353986436954e-05,0.00591349671444236,"5","Pver","Pver"
-1.04492439643434,0.000623238743803767,0.000323061488335897,-9.95013812649776e-06,0.00125642762573403,"6","Pver","Pver"
-1.04492439643434,0.789740189637482,0.0303953662313787,0.730166366527075,0.849314012747889,"1","Acor","Acor"
-1.04492439643434,0.103921526251964,0.0137203409814514,0.0770301520727107,0.130812900431218,"2","Acor","Acor"
-1.04492439643434,0.0597815927933374,0.00961428677947667,0.0409379369685235,0.0786252486181512,"3","Acor","Acor"
-1.04492439643434,0.037857532123626,0.00680193154215011,0.0245259912757048,0.0511890729715472,"4","Acor","Acor"
-1.04492439643434,0.00718656605721557,0.00144875675333249,0.00434705499832471,0.0100260771161064,"5","Acor","Acor"
-1.04492439643434,0.00151259313637442,0.000356080911139525,0.000814687374958743,0.00221049889779009,"6","Acor","Acor"
-1.04492439643434,0.72688865405305,0.088557248028774,0.553319637346672,0.900457670759428,"1","Lobo_sp","Lobo_sp"
-1.04492439643434,0.12887697938674,0.033520622221398,0.0631777670934268,0.194576191680053,"2","Lobo_sp","Lobo_sp"
-1.04492439643434,0.0793783277592758,0.0282388892588144,0.0240311218485845,0.134725533669967,"3","Lobo_sp","Lobo_sp"
-1.04492439643434,0.0525215893368279,0.0220727796608632,0.0092597361628477,0.0957834425108081,"4","Lobo_sp","Lobo_sp"
-1.04492439643434,0.0101823972018003,0.0046599041829523,0.00104915283180621,0.0193156415717943,"5","Lobo_sp","Lobo_sp"
-1.04492439643434,0.0021520522623063,0.00103070300512496,0.000131911493504181,0.00417219303110843,"6","Lobo_sp","Lobo_sp"
-1.04492439643434,0.606399092221229,0.0660903972566861,0.47686429387418,0.735933890568279,"1","Menc","Menc"
-1.04492439643434,0.167076315749333,0.019551435540177,0.128756206244529,0.205396425254136,"2","Menc","Menc"
-1.04492439643434,0.118435557694375,0.0222766046933735,0.0747742147975267,0.162096900591223,"3","Menc","Menc"
-1.04492439643434,0.0866358838751026,0.0210992860142537,0.0452820431876557,0.127989724562549,"4","Menc","Menc"
-1.04492439643434,0.0176776550454749,0.00498978019746596,0.00789786556767048,0.0274574445232794,"5","Menc","Menc"
-1.04492439643434,0.00377549541448585,0.00117716019510192,0.00146830382805195,0.00608268700091976,"6","Menc","Menc"
-1.04492439643434,0.139926940346719,0.0434998335681096,0.0546688332197375,0.2251850474737,"1","Spis","Spis"
-1.04492439643434,0.126300277021098,0.0259926646899136,0.0753555903666412,0.177244963675555,"2","Spis","Spis"
-1.04492439643434,0.197945993681117,0.0191568981621421,0.160399163227817,0.235492824134417,"3","Spis","Spis"
-1.04492439643434,0.357347499120009,0.0382370600209335,0.282404238604283,0.432290759635735,"4","Spis","Spis"
-1.04492439643434,0.141688213027607,0.0380418950606704,0.0671274688050404,0.216248957250173,"5","Spis","Spis"
-1.04492439643434,0.0367910768034506,0.0128497526512631,0.0116060243967269,0.0619761292101743,"6","Spis","Spis"
-1.04492439643434,0.333723809028907,0.0352264282286313,0.264681278396805,0.40276633966101,"1","Abra","Abra"
-1.04492439643434,0.191408078403677,0.00967915658815865,0.172437280090162,0.210378876717191,"2","Abra","Abra"
-1.04492439643434,0.200100837681407,0.0133253771392395,0.173983578408084,0.226218096954729,"3","Abra","Abra"
-1.04492439643434,0.209573979950028,0.0205297920580108,0.169336326906231,0.249811632993826,"4","Abra","Abra"
-1.04492439643434,0.0532254330462486,0.00763987006279487,0.0382515628766049,0.0681993032158923,"5","Abra","Abra"
-1.04492439643434,0.0119678618897323,0.00230001076513589,0.00745992362601156,0.0164758001534531,"6","Abra","Abra"
-1.04492439643434,0.411470753191378,0.134085049024635,0.148668886237806,0.67427262014495,"1","Gspp","Gspp"
-1.04492439643434,0.19523859119785,0.0105334294739173,0.17459344879528,0.215883733600421,"2","Gspp","Gspp"
-1.04492439643434,0.180228986035148,0.039373011398944,0.103059301730332,0.257398670339963,"3","Gspp","Gspp"
-1.04492439643434,0.165873643247256,0.067774714296095,0.0330376441644177,0.298709642330094,"4","Gspp","Gspp"
-1.04492439643434,0.0386760630566097,0.0207251154451925,-0.00194441679140244,0.0792965429046218,"5","Gspp","Gspp"
-1.04492439643434,0.00851196327175874,0.00491954963897183,-0.00113017684078308,0.0181541033843006,"6","Gspp","Gspp"
-1.04492439643434,0.903950986486178,0.0172004992807367,0.870238627379827,0.93766334559253,"1","Atab","Atab"
-1.04492439643434,0.0510358609600621,0.00884364568578181,0.0337026339238967,0.0683690879962275,"2","Atab","Atab"
-1.04492439643434,0.0261227362724476,0.00500715885188731,0.0163088852578775,0.0359365872870177,"3","Atab","Atab"
-1.04492439643434,0.015452287161893,0.00312696423993848,0.00932354987066892,0.0215810244531171,"4","Atab","Atab"
-1.04492439643434,0.00284326191725581,0.000621517077081329,0.0016251108303998,0.00406141300411182,"5","Atab","Atab"
-1.04492439643434,0.000594867202163063,0.000148265357988414,0.000304272440350833,0.000885461963975293,"6","Atab","Atab"
-1.04492439643434,0.317693705734423,0.0674944295092432,0.185407054739229,0.449980356729617,"1","Pdam","Pdam"
-1.04492439643434,0.189293205299433,0.0128676570054464,0.164073061003343,0.214513349595522,"2","Pdam","Pdam"
-1.04492439643434,0.203423699260798,0.017402484483575,0.169315456431474,0.237531942090122,"3","Pdam","Pdam"
-1.04492439643434,0.219695355038151,0.0428459759755834,0.13571878524354,0.303671924832763,"4","Pdam","Pdam"
-1.04492439643434,0.0570038685155483,0.0162950906595094,0.0250660776980949,0.0889416593330017,"5","Pdam","Pdam"
-1.04492439643434,0.0128901661516467,0.00425240567375852,0.00455560418342625,0.0212247281198672,"6","Pdam","Pdam"
-1.04492439643434,0.272268000263226,0.0570824436005632,0.160388466656583,0.384147533869868,"1","Shys","Shys"
-1.04492439643434,0.180519652873341,0.0148917787489491,0.151332302859662,0.20970700288702,"2","Shys","Shys"
-1.04492439643434,0.210696219411435,0.0136535538951843,0.183935745515897,0.237456693306973,"3","Shys","Shys"
-1.04492439643434,0.250654271098683,0.0401254839159545,0.172009767761171,0.329298774436195,"4","Shys","Shys"
-1.04492439643434,0.0697746532782671,0.0175506962398073,0.0353759207446422,0.104173385811892,"5","Shys","Shys"
-1.04492439643434,0.0160872030750481,0.00490430016943587,0.00647495137358008,0.0256994547765161,"6","Shys","Shys"
-1.04492439643434,0.592619201110861,0.0639751963982561,0.467230120266402,0.718008281955319,"1","Plat","Plat"
-1.04492439643434,0.170544340175061,0.0185647121340069,0.134158173009054,0.206930507341068,"2","Plat","Plat"
-1.04492439643434,0.122966794315226,0.0215164199625524,0.080795386112385,0.165138202518068,"3","Plat","Plat"
-1.04492439643434,0.0911374636920647,0.0209693201831468,0.0500383513528081,0.132236576031321,"4","Plat","Plat"
-1.04492439643434,0.0187267419382391,0.00506064076704376,0.00880806829613822,0.0286454155803401,"5","Plat","Plat"
-1.04492439643434,0.00400545876854841,0.00120762644399504,0.00163855443153996,0.00637236310555686,"6","Plat","Plat"
-0.997700190808081,0.525337162886817,0.0869407144961982,0.354936493684089,0.695737832089544,"1","Adgt","Adgt"
-0.997700190808081,0.184488968064171,0.0181256726003446,0.148963302571931,0.220014633556411,"2","Adgt","Adgt"
-0.997700190808081,0.145001538768857,0.0289566323815001,0.0882475821875501,0.201755495350163,"3","Adgt","Adgt"
-0.997700190808081,0.115251280225471,0.0332649475649573,0.0500531810505413,0.1804493794004,"4","Adgt","Adgt"
-0.997700190808081,0.0246126494647911,0.00855556375853961,0.00784405263061737,0.0413812462989649,"5","Adgt","Adgt"
-0.997700190808081,0.00530840058989379,0.00200787931594741,0.00137302944533394,0.00924377173445364,"6","Adgt","Adgt"
-0.997700190808081,0.942470678578231,0.0150787319665919,0.912916906991178,0.972024450165284,"1","Pmas","Pmas"
-0.997700190808081,0.0312344574771187,0.0079936834445515,0.0155671258219837,0.0469017891322537,"2","Pmas","Pmas"
-0.997700190808081,0.0153993657714261,0.00419772363952756,0.00717197862089973,0.0236267529219526,"3","Pmas","Pmas"
-0.997700190808081,0.00892729320472341,0.00252209602153139,0.00398407583697012,0.0138705105724767,"4","Pmas","Pmas"
-0.997700190808081,0.00162813387950805,0.000481116413985311,0.000685163035725782,0.00257110472329033,"5","Pmas","Pmas"
-0.997700190808081,0.00034007108899281,0.00010842006200868,0.000127571672254198,0.000552570505731423,"6","Pmas","Pmas"
-0.997700190808081,0.901320486042941,0.0464679060067179,0.810245063832781,0.9923959082531,"1","Pver","Pver"
-0.997700190808081,0.0523539437481333,0.0233259245385579,0.00663597174646068,0.0980719157498059,"2","Pver","Pver"
-0.997700190808081,0.0268669593549556,0.013218936631544,0.00095831964321224,0.052775599066699,"3","Pver","Pver"
-0.997700190808081,0.0159151741163213,0.0082407782762982,-0.000236454509803277,0.0320668027424458,"4","Pver","Pver"
-0.997700190808081,0.00293028858570965,0.00156401500372969,-0.000135124492880823,0.00599570166430012,"5","Pver","Pver"
-0.997700190808081,0.00061314815193958,0.000336364445828349,-4.61140475637573e-05,0.00127241035144292,"6","Pver","Pver"
-0.997700190808081,0.796215890550876,0.0307940696793574,0.735860623041919,0.856571158059833,"1","Acor","Acor"
-0.997700190808081,0.101173658368039,0.0139574283554326,0.0738176014745935,0.128529715261485,"2","Acor","Acor"
-0.997700190808081,0.0578026712007723,0.00967995393299309,0.038830310120099,0.0767750322814456,"3","Acor","Acor"
-0.997700190808081,0.0364494328744512,0.00680092860102325,0.0231198577550173,0.0497790079938852,"4","Acor","Acor"
-0.997700190808081,0.00690547980463457,0.00143729957784718,0.00408842439705948,0.00972253521220966,"5","Acor","Acor"
-0.997700190808081,0.00145286720122639,0.000350273244318122,0.000766344257614876,0.00213939014483791,"6","Acor","Acor"
-0.997700190808081,0.728139082129731,0.0919176083065993,0.547983880303736,0.908294283955725,"1","Lobo_sp","Lobo_sp"
-0.997700190808081,0.128411908091162,0.034832930760324,0.06014061832495,0.196683197857375,"2","Lobo_sp","Lobo_sp"
-0.997700190808081,0.0789820387073073,0.0292790102239967,0.0215962331652939,0.136367844249321,"3","Lobo_sp","Lobo_sp"
-0.997700190808081,0.0522111502796395,0.0228492123770956,0.00742751694542523,0.0969947836138537,"4","Lobo_sp","Lobo_sp"
-0.997700190808081,0.0101176459420219,0.00481541343535187,0.000679609038061949,0.0195556828459819,"5","Lobo_sp","Lobo_sp"
-0.997700190808081,0.00213817485013834,0.00106246803813571,5.57757606674137e-05,0.00422057393960927,"6","Lobo_sp","Lobo_sp"
-0.997700190808081,0.611363618833562,0.0682365918101898,0.477622356457829,0.745104881209295,"1","Menc","Menc"
-0.997700190808081,0.165778513587601,0.0202979293781172,0.125995303045754,0.205561724129448,"2","Menc","Menc"
-0.997700190808081,0.116803962766817,0.0229354797914675,0.0718512484073949,0.16175667712624,"3","Menc","Menc"
-0.997700190808081,0.0850475796446267,0.021573270938951,0.042764745575558,0.127330413713695,"4","Menc","Menc"
-0.997700190808081,0.0173110341819803,0.00507005152246933,0.00737391579817792,0.0272481525657826,"5","Menc","Menc"
-0.997700190808081,0.0036952909854131,0.0011890204358008,0.00136485375436141,0.0060257282164648,"6","Menc","Menc"
-0.997700190808081,0.138486814505738,0.0446692288590478,0.0509367347248271,0.226036894286649,"1","Spis","Spis"
-0.997700190808081,0.125424551474033,0.0269392484923389,0.0726245946584737,0.178224508289592,"2","Spis","Spis"
-0.997700190808081,0.197330530569361,0.0200413247250377,0.158050255905815,0.236610805232907,"3","Spis","Spis"
-0.997700190808081,0.358516754037484,0.0390224165916605,0.282034222928112,0.434999285146857,"4","Spis","Spis"
-0.997700190808081,0.143016973012461,0.03978076220597,0.0650481118112077,0.220985834213714,"5","Spis","Spis"
-0.997700190808081,0.0372243764009227,0.0134623034331764,0.0108387465229469,0.0636100062788984,"6","Spis","Spis"
-0.997700190808081,0.334385235590466,0.0351914241862161,0.26541131162081,0.403359159560121,"1","Abra","Abra"
-0.997700190808081,0.191484957956189,0.00967299807077639,0.172526230114941,0.210443685797436,"2","Abra","Abra"
-0.997700190808081,0.199956696900601,0.0133281569939456,0.173833989212172,0.22607940458903,"3","Abra","Abra"
-0.997700190808081,0.20916503178419,0.0204633942771502,0.169057515999533,0.249272547568848,"4","Abra","Abra"
-0.997700190808081,0.053076383636416,0.00760402542044026,0.038172767674826,0.0679799995980059,"5","Abra","Abra"
-0.997700190808081,0.0119316941321386,0.00228986704280292,0.00744363719885961,0.0164197510654175,"6","Abra","Abra"
-0.997700190808081,0.405146368294542,0.138426465545932,0.133835481317341,0.676457255271744,"1","Gspp","Gspp"
-0.997700190808081,0.195297099972829,0.0102678635285451,0.175172457258709,0.21542174268695,"2","Gspp","Gspp"
-0.997700190808081,0.182023668806983,0.0400932204928362,0.103442400616801,0.260604936997165,"3","Gspp","Gspp"
-0.997700190808081,0.169119190095514,0.0711089873797198,0.0297481358541501,0.308490244336878,"4","Gspp","Gspp"
-0.997700190808081,0.0396702551278547,0.0220098309178237,-0.00346822077689585,0.0828087310326052,"5","Gspp","Gspp"
-0.997700190808081,0.00874341770227682,0.00523216640059128,-0.00151144000400266,0.0189982754085563,"6","Gspp","Gspp"
-0.997700190808081,0.902168483939151,0.0176050279820813,0.867663263147452,0.93667370473085,"1","Atab","Atab"
-0.997700190808081,0.0519295181239977,0.00903125056999496,0.0342285922714507,0.0696304439765446,"2","Atab","Atab"
-0.997700190808081,0.0266268778498789,0.00512990219835412,0.016572454296892,0.0366813014028659,"3","Atab","Atab"
-0.997700190808081,0.0157657033066545,0.00320898590875647,0.00947620649859527,0.0220552001147137,"4","Atab","Atab"
-0.997700190808081,0.00290217474144522,0.000637845183375162,0.00165202115431755,0.00415232832857288,"5","Atab","Atab"
-0.997700190808081,0.000607242038872968,0.000151982518806397,0.000309361775732749,0.000905122302013188,"6","Atab","Atab"
-0.997700190808081,0.333157666258387,0.0720068883383241,0.192026758476475,0.474288574040299,"1","Pdam","Pdam"
-0.997700190808081,0.19134162928094,0.0121449746005831,0.167537916470644,0.215145342091237,"2","Pdam","Pdam"
-0.997700190808081,0.200223790795169,0.0190794256695307,0.16282880363718,0.237618777953158,"3","Pdam","Pdam"
-0.997700190808081,0.209924555886051,0.0440215300077491,0.123643942526513,0.296205169245588,"4","Pdam","Pdam"
-0.997700190808081,0.0533534249392549,0.0160711969993137,0.0218544576321518,0.0848523922463579,"5","Pdam","Pdam"
-0.997700190808081,0.0119989328401979,0.00412842830251352,0.0039073620545156,0.0200905036258803,"6","Pdam","Pdam"
-0.997700190808081,0.28287214066587,0.0600305235960964,0.165214476444439,0.400529804887301,"1","Shys","Shys"
-0.997700190808081,0.182953321174759,0.014501224833195,0.154531442769979,0.211375199579539,"2","Shys","Shys"
-0.997700190808081,0.209326258280162,0.014512514614362,0.180882252310901,0.237770264249422,"3","Shys","Shys"
-0.997700190808081,0.243118796222321,0.041117509630719,0.162529958212133,0.323707634232509,"4","Shys","Shys"
-0.997700190808081,0.0664792863863905,0.017367634326731,0.0324393486093362,0.100519224163445,"5","Shys","Shys"
-0.997700190808081,0.0152501972704977,0.00478988619302575,0.00586219284212157,0.0246382016988738,"6","Shys","Shys"
-0.997700190808081,0.594463565458362,0.0662974028869882,0.464523043531324,0.724404087385401,"1","Plat","Plat"
-0.997700190808081,0.170091720866564,0.0191441494039451,0.132569877520177,0.20761356421295,"2","Plat","Plat"
-0.997700190808081,0.122360202335945,0.0222524836210786,0.0787461358720638,0.165974268799827,"3","Plat","Plat"
-0.997700190808081,0.0905269001280111,0.0216623774176372,0.0480694205699283,0.132984379686094,"4","Plat","Plat"
-0.997700190808081,0.0185835751603518,0.00520793485066651,0.0083762104192144,0.0287909399014891,"5","Plat","Plat"
-0.997700190808081,0.00397403605076585,0.00123565986391856,0.0015521872203438,0.0063958848811879,"6","Plat","Plat"
-0.950475985181818,0.521735450561006,0.0910277134742772,0.343324410556392,0.700146490565621,"1","Adgt","Adgt"
-0.950475985181818,0.185087980111378,0.0183752811523884,0.149073090846899,0.221102869375857,"2","Adgt","Adgt"
-0.950475985181818,0.146169337741975,0.0302222585730064,0.0869347994074256,0.205403876076525,"3","Adgt","Adgt"
-0.950475985181818,0.116650546343737,0.0351529334757726,0.0477520627802899,0.185549029907183,"4","Adgt","Adgt"
-0.950475985181818,0.0249687540318578,0.00907245800140115,0.00718706309785935,0.0427504449658563,"5","Adgt","Adgt"
-0.950475985181818,0.00538793121004666,0.0021225360359946,0.00122783702360882,0.0095480253964845,"6","Adgt","Adgt"
-0.950475985181818,0.943268607692195,0.0153856737445603,0.913113241274973,0.973423974109417,"1","Pmas","Pmas"
-0.950475985181818,0.03081458030576,0.00815900197923362,0.0148232302766711,0.0468059303348489,"2","Pmas","Pmas"
-0.950475985181818,0.01518071194985,0.00427636167014513,0.00679919709149803,0.0235622268082021,"3","Pmas","Pmas"
-0.950475985181818,0.00879697855255013,0.00256622857984621,0.00376726295995419,0.0138266941451461,"4","Pmas","Pmas"
-0.950475985181818,0.0016040846508239,0.000488396997198578,0.000646844126157178,0.00256132517549062,"5","Pmas","Pmas"
-0.950475985181818,0.00033503684882108,0.000109610017433598,0.000120205162306421,0.000549868535335738,"6","Pmas","Pmas"
-0.950475985181818,0.902746858198352,0.0486414513198079,0.80741136545577,0.998082350940934,"1","Pver","Pver"
-0.950475985181818,0.0516397743215465,0.0244511102065213,0.00371647893474493,0.099563069708348,"2","Pver","Pver"
-0.950475985181818,0.0264632212355001,0.0138154716486559,-0.000614605625299688,0.0535410480962999,"3","Pver","Pver"
-0.950475985181818,0.0156638934288222,0.00859857287221364,-0.00118899971915962,0.0325167865768041,"4","Pver","Pver"
-0.950475985181818,0.00288303199472789,0.00162922005462057,-0.000310180635218805,0.00607624462467459,"5","Pver","Pver"
-0.950475985181818,0.000603220821051353,0.000349465681888851,-8.17193292835265e-05,0.00128816097138623,"6","Pver","Pver"
-0.950475985181818,0.802545477162505,0.0312124554396879,0.741370188631655,0.863720765693355,"1","Acor","Acor"
-0.950475985181818,0.0984571388500443,0.0142086057775885,0.0706087832554432,0.126305494444645,"2","Acor","Acor"
-0.950475985181818,0.0558761367033888,0.00975188107914993,0.0367628010067374,0.0749894724000403,"3","Acor","Acor"
-0.950475985181818,0.0350904822954052,0.00680443014792822,0.0217540442701473,0.048426920320663,"4","Acor","Acor"
-0.950475985181818,0.00663526912216028,0.0014272556292934,0.00383789949201316,0.0094326387523074,"5","Acor","Acor"
-0.950475985181818,0.00139549586649645,0.000344937885800158,0.000719430033424756,0.00207156169956815,"6","Acor","Acor"
-0.950475985181818,0.729386022784198,0.0952834895178171,0.542633815007977,0.91613823056042,"1","Lobo_sp","Lobo_sp"
-0.950475985181818,0.127946822740143,0.0361562310689023,0.0570819120283862,0.1988117334519,"2","Lobo_sp","Lobo_sp"
-0.950475985181818,0.0785870948091243,0.0303200739052446,0.0191608419462523,0.138013347671996,"3","Lobo_sp","Lobo_sp"
-0.950475985181818,0.0519023732750814,0.0236230300859051,0.00560208510100128,0.0982026614491615,"4","Lobo_sp","Lobo_sp"
-0.950475985181818,0.010053299680905,0.00497026115729514,0.000311766818848177,0.0197948325429619,"5","Lobo_sp","Lobo_sp"
-0.950475985181818,0.00212438671054804,0.00109417127917868,-2.01495895602887e-05,0.00426892301065637,"6","Lobo_sp","Lobo_sp"
-0.950475985181818,0.616305987044909,0.070413673183837,0.478297723585415,0.754314250504404,"1","Menc","Menc"
-0.950475985181818,0.164461411184315,0.0210792559797437,0.123146828643116,0.205775993725513,"2","Menc","Menc"
-0.950475985181818,0.115180418277002,0.0236042390722419,0.0689169598129348,0.161443876741069,"3","Menc","Menc"
-0.950475985181818,0.0834835970926272,0.0220442911608005,0.0402775803527435,0.126689613832511,"4","Menc","Menc"
-0.950475985181818,0.0169518030156874,0.00514934496232351,0.00685927234556059,0.0270443336858143,"5","Menc","Menc"
-0.950475985181818,0.00361678338545923,0.00120091731937615,0.00126302869107159,0.00597053807984687,"6","Menc","Menc"
-0.950475985181818,0.137058939722987,0.0458367191070047,0.0472206211037791,0.226897258342196,"1","Spis","Spis"
-0.950475985181818,0.124549163679992,0.027894863149426,0.069876236553444,0.179222090806541,"2","Spis","Spis"
-0.950475985181818,0.196705053237279,0.0209604945105984,0.155623238898357,0.237786867576201,"3","Spis","Spis"
-0.950475985181818,0.359670183750594,0.0397856051642818,0.281691830525471,0.437648536975717,"4","Spis","Spis"
-0.950475985181818,0.14435410382824,0.0415552785945,0.0629072544154919,0.225800953240988,"5","Spis","Spis"
-0.950475985181818,0.0376625557809067,0.0140939757087571,0.0100388709927603,0.0652862405690531,"6","Spis","Spis"
-0.950475985181818,0.335047291719196,0.035220161180041,0.26601704427662,0.404077539161772,"1","Abra","Abra"
-0.950475985181818,0.191561099226914,0.00967017546451751,0.172607903592276,0.210514294861551,"2","Abra","Abra"
-0.950475985181818,0.199811888506124,0.0133388640774131,0.173668195319719,0.225955581692528,"3","Abra","Abra"
-0.950475985181818,0.208756374265205,0.0204388893777332,0.16869688720085,0.248815861329561,"4","Abra","Abra"
-0.950475985181818,0.0529277120895222,0.00758323878636698,0.0380648371820757,0.0677905869969687,"5","Abra","Abra"
-0.950475985181818,0.011895634193039,0.00228268216476256,0.00742165936195243,0.0163696090241255,"6","Abra","Abra"
-0.950475985181818,0.398852150888698,0.142704595881984,0.119156282531666,0.678548019245729,"1","Gspp","Gspp"
-0.950475985181818,0.195293623351471,0.0101592451094282,0.175381868826877,0.215205377876065,"2","Gspp","Gspp"
-0.950475985181818,0.183784525350187,0.040731625453513,0.103952006429526,0.263617044270847,"3","Gspp","Gspp"
-0.950475985181818,0.172400397915819,0.0744955845272256,0.0263917352351979,0.318409060596441,"4","Gspp","Gspp"
-0.950475985181818,0.0406882010346628,0.0233464300259314,-0.00506996098374729,0.0864463630530729,"5","Gspp","Gspp"
-0.950475985181818,0.0089811014591622,0.00555921743995392,-0.00191476450537444,0.0198769674236988,"6","Gspp","Gspp"
-0.950475985181818,0.900356913690786,0.0181081118691709,0.864865666599189,0.935848160782383,"1","Atab","Atab"
-0.950475985181818,0.0528356519707354,0.00926577887556665,0.0346750590859127,0.070996244855558,"2","Atab","Atab"
-0.950475985181818,0.0271399525806268,0.00528030032894785,0.0167907541083341,0.0374891510529196,"3","Atab","Atab"
-0.950475985181818,0.0160853052090333,0.00330859903563819,0.00960057025989847,0.0225700401581681,"4","Atab","Atab"
-0.950475985181818,0.00296230242387646,0.000657372024443117,0.00167387693152377,0.00425072791622916,"5","Atab","Atab"
-0.950475985181818,0.000619874124942243,0.00015630914631233,0.000313513827715876,0.000926234422168611,"6","Atab","Atab"
-0.950475985181818,0.348976618655361,0.0766921288389281,0.198662808233356,0.499290429077365,"1","Pdam","Pdam"
-0.950475985181818,0.192977333396438,0.0114114722407291,0.17061125879403,0.215343407998846,"2","Pdam","Pdam"
-0.950475985181818,0.196647485346332,0.0209092757718895,0.155666057890613,0.237628912802051,"3","Pdam","Pdam"
-0.950475985181818,0.200314301639478,0.0451143205416519,0.111891858190845,0.288736745088112,"4","Pdam","Pdam"
-0.950475985181818,0.0499157268901112,0.0158342923393624,0.0188810841842825,0.0809503695959399,"5","Pdam","Pdam"
-0.950475985181818,0.0111685340722799,0.00400820990822567,0.003312587009681,0.0190244811348788,"6","Pdam","Pdam"
-0.950475985181818,0.293714917555481,0.0630512535330248,0.170136731450649,0.417293103660314,"1","Shys","Shys"
-0.950475985181818,0.185193394469648,0.0140444734239222,0.15766673237693,0.212720056562365,"2","Shys","Shys"
-0.950475985181818,0.207704782072682,0.0154891799560297,0.177346547208804,0.238063016936559,"3","Shys","Shys"
-0.950475985181818,0.235609627365151,0.0420555782276543,0.153182208689941,0.31803704604036,"4","Shys","Shys"
-0.950475985181818,0.0633212587818577,0.017168672588059,0.0296712788469019,0.0969712387168135,"5","Shys","Shys"
-0.950475985181818,0.0144560197551815,0.00467592175926102,0.00529138151250275,0.0236206579978603,"6","Shys","Shys"
-0.950475985181818,0.59630536687304,0.0686996689949014,0.461656489893211,0.73095424385287,"1","Plat","Plat"
-0.950475985181818,0.169636144617982,0.0197554991316854,0.130916077823267,0.208356211412698,"2","Plat","Plat"
-0.950475985181818,0.121754468449398,0.0230159167106528,0.0766441006253448,0.166864836273451,"3","Plat","Plat"
-0.950475985181818,0.0899196919641204,0.0223753936995977,0.0460647261730044,0.133774657755236,"4","Plat","Plat"
-0.950475985181818,0.0184414693542995,0.00535958125011777,0.00793688313185248,0.0289460555767465,"5","Plat","Plat"
-0.950475985181818,0.00394285874115963,0.00126476157739643,0.00146397160043256,0.0064217458818867,"6","Plat","Plat"
-0.903251779555556,0.51813156468445,0.0951741095909784,0.331593737625464,0.704669391743436,"1","Adgt","Adgt"
-0.903251779555556,0.185671628571769,0.0186011791671648,0.14921398733415,0.222129269809389,"2","Adgt","Adgt"
-0.903251779555556,0.147335865483385,0.0315004627213027,0.0855960930532846,0.209075637913484,"3","Adgt","Adgt"
