"x","predicted","std.error","conf.low","conf.high","response.level","group","facet","panel","Taxa","Zone","Cross_shelf"
0.180662159040816,0.00225046652597283,0.000693475370605184,0.0008912797754211,0.00360965327652455,"5","offshore","Pmas","D","Pmas","D","offshore"
0.180662159040816,0.000309932885031894,0.000134891664448664,4.55500808978509e-05,0.000574315689165937,"6","offshore","Pmas","D","Pmas","D","offshore"
0.180662159040816,0.289796769022708,0.0555434311027594,0.180933644483518,0.398659893561898,"1","offshore","Menc","D","Menc","D","offshore"
0.180662159040816,0.204823727936137,0.0160403142545005,0.173385289696611,0.236262166175662,"2","offshore","Menc","D","Menc","D","offshore"
0.180662159040816,0.173231556367136,0.0140307816984967,0.145731729563138,0.200731383171133,"3","offshore","Menc","D","Menc","D","offshore"
0.180662159040816,0.267950068789717,0.0445947900848631,0.180545886325262,0.355354251254173,"4","offshore","Menc","D","Menc","D","offshore"
0.180662159040816,0.0559804802561881,0.0151732960628749,0.0262413664461899,0.0857195940661863,"5","offshore","Menc","D","Menc","D","offshore"
0.180662159040816,0.0082173976281148,0.0034414439072791,0.00147229151503296,0.0149625037411966,"6","offshore","Menc","D","Menc","D","offshore"
0.180662159040816,0.508506176932996,0.069987223481029,0.371333739532223,0.645678614333769,"1","offshore","Lobo_sp","D","Lobo_sp","D","offshore"
0.180662159040816,0.204264834047504,0.0164181230686037,0.172085904139295,0.236443763955713,"2","offshore","Lobo_sp","D","Lobo_sp","D","offshore"
0.180662159040816,0.123245889726925,0.0205059601737171,0.083054946318027,0.163436833135823,"3","offshore","Lobo_sp","D","Lobo_sp","D","offshore"
0.180662159040816,0.137639500895308,0.0319245562789236,0.0750685203661954,0.20021048142442,"4","offshore","Lobo_sp","D","Lobo_sp","D","offshore"
0.180662159040816,0.0230864789488362,0.00693042087702752,0.00950310363215777,0.0366698542655146,"5","offshore","Lobo_sp","D","Lobo_sp","D","offshore"
0.180662159040816,0.00325711944843066,0.00141313352132578,0.000487428641285855,0.00602681025557546,"6","offshore","Lobo_sp","D","Lobo_sp","D","offshore"
0.180662159040816,0.499240249501083,0.0892505173491034,0.324312449895273,0.674168049106893,"1","offshore","Acor","D","Acor","D","offshore"
0.180662159040816,0.205882647945747,0.0184491462055554,0.169722985837344,0.242042310054149,"2","offshore","Acor","D","Acor","D","offshore"
0.180662159040816,0.125748897035872,0.0253194168580349,0.0761237518845674,0.175374042187177,"3","offshore","Acor","D","Acor","D","offshore"
0.180662159040816,0.141816975085816,0.0412261139864593,0.0610152764498132,0.22261867372182,"4","offshore","Acor","D","Acor","D","offshore"
0.180662159040816,0.0239315295615503,0.00881505829001957,0.00665433279149072,0.0412087263316099,"5","offshore","Acor","D","Acor","D","offshore"
0.180662159040816,0.00337970086993122,0.00164328338384284,0.000158924621206146,0.0066004771186563,"6","offshore","Acor","D","Acor","D","offshore"
0.180662159040816,0.523062669973056,0.0869822966937467,0.352580501160735,0.693544838785377,"1","offshore","Plat","D","Plat","D","offshore"
0.180662159040816,0.20149211667569,0.0203429396137924,0.161620687692984,0.241363545658397,"2","offshore","Plat","D","Plat","D","offshore"
0.180662159040816,0.119297319633822,0.0247842716210487,0.0707210398735085,0.167873599394136,"3","offshore","Plat","D","Plat","D","offshore"
0.180662159040816,0.131258796493638,0.0379171439700162,0.0569425599157861,0.20557503307149,"4","offshore","Plat","D","Plat","D","offshore"
0.180662159040816,0.0218158355065479,0.00790598815608667,0.00632038345841776,0.037311287554678,"5","offshore","Plat","D","Plat","D","offshore"
0.180662159040816,0.00307326171724598,0.00147874792876145,0.000174969034660334,0.00597155439983162,"6","offshore","Plat","D","Plat","D","offshore"
0.180662159040816,0.474843484804141,0.061089377282459,0.355110505492542,0.59457646411574,"1","inshore","Abra","S","Abra","S","inshore"
0.180662159040816,0.209572584093241,0.0138404425494431,0.182445815166237,0.236699353020246,"2","inshore","Abra","S","Abra","S","inshore"
0.180662159040816,0.13228373574771,0.0181490673648935,0.0967122173595278,0.167855254135893,"3","inshore","Abra","S","Abra","S","inshore"
0.180662159040816,0.153270947445377,0.0301740021767446,0.0941309899095243,0.21241090498123,"4","inshore","Abra","S","Abra","S","inshore"
0.180662159040816,0.0263040774999228,0.00708493619347103,0.0124178577279553,0.0401902972718903,"5","inshore","Abra","S","Abra","S","inshore"
0.180662159040816,0.00372517040960729,0.001536816436326,0.000713065543559143,0.00673727527565544,"6","inshore","Abra","S","Abra","S","inshore"
0.180662159040816,0.956115654959902,0.0122062766061777,0.93219179242646,0.980039517493345,"1","inshore","Pmas","S","Pmas","S","inshore"
0.180662159040816,0.0251074674261559,0.00687481418484162,0.0116330792234612,0.0385818556288505,"2","inshore","Pmas","S","Pmas","S","inshore"
0.180662159040816,0.00954829797778267,0.00277328851146602,0.00411275237657059,0.0149838435789948,"3","inshore","Pmas","S","Pmas","S","inshore"
0.180662159040816,0.0079453951623476,0.00237803326207163,0.00328453561464891,0.0126062547100463,"4","inshore","Pmas","S","Pmas","S","inshore"
0.180662159040816,0.00112803135264927,0.00037309976909972,0.000396769242573612,0.00185929346272493,"5","inshore","Pmas","S","Pmas","S","inshore"
0.180662159040816,0.00015515312116221,7.00902847780277e-05,1.77786873311201e-05,0.000292527554993301,"6","inshore","Pmas","S","Pmas","S","inshore"
0.180662159040816,0.667090021945933,0.0636933278018998,0.542253393398705,0.79192665049316,"1","inshore","Menc","S","Menc","S","inshore"
0.180662159040816,0.16068009016356,0.024146415132581,0.113353986147948,0.208006194179171,"2","inshore","Menc","S","Menc","S","inshore"
0.180662159040816,0.0802678523275032,0.0176749551138648,0.0456255768759661,0.11491012777904,"3","inshore","Menc","S","Menc","S","inshore"
0.180662159040816,0.0781847108862599,0.0204232340735177,0.0381559076543339,0.118213514118186,"4","inshore","Menc","S","Menc","S","inshore"
0.180662159040816,0.0120929490530152,0.00378475031828629,0.00467497473869753,0.0195109233673328,"5","inshore","Menc","S","Menc","S","inshore"
0.180662159040816,0.00168437562372947,0.000742940016094015,0.000228239949511596,0.00314051129794735,"6","inshore","Menc","S","Menc","S","inshore"
0.180662159040816,0.891332909429024,0.0318535649075034,0.828901069431108,0.953764749426939,"1","inshore","Lobo_sp","S","Lobo_sp","S","inshore"
0.180662159040816,0.0602963968595943,0.0168187256415286,0.027332300336338,0.0932604933828507,"2","inshore","Lobo_sp","S","Lobo_sp","S","inshore"
0.180662159040816,0.0242268665565615,0.0075544791572567,0.00942035948637985,0.0390333736267431,"3","inshore","Lobo_sp","S","Lobo_sp","S","inshore"
0.180662159040816,0.0207426753155012,0.0068273073307688,0.00736139883580809,0.0341239517951944,"4","inshore","Lobo_sp","S","Lobo_sp","S","inshore"
0.180662159040816,0.002989141761231,0.00108320236067815,0.000866104146333048,0.00511217937612894,"5","inshore","Lobo_sp","S","Lobo_sp","S","inshore"
0.180662159040816,0.000412010078088221,0.000196053369420566,2.77525349761852e-05,0.000796267621200256,"6","inshore","Lobo_sp","S","Lobo_sp","S","inshore"
0.180662159040816,0.853917941995267,0.0300258265676889,0.795068403316551,0.912767480673983,"1","inshore","Acor","S","Acor","S","inshore"
0.180662159040816,0.0795062848735389,0.0153937266073495,0.0493351351352779,0.1096774346118,"2","inshore","Acor","S","Acor","S","inshore"
0.180662159040816,0.0330235476297825,0.00743911899766491,0.0184431423176516,0.0476039529419135,"3","inshore","Acor","S","Acor","S","inshore"
0.180662159040816,0.0287862315284698,0.00695259756458177,0.0151593907028887,0.042413072354051,"4","inshore","Acor","S","Acor","S","inshore"
0.180662159040816,0.00418795337788058,0.00118070978300562,0.00187380472699547,0.00650210202876569,"5","inshore","Acor","S","Acor","S","inshore"
0.180662159040816,0.000578040595061169,0.000241395099273902,0.000104914894439851,0.00105116629568249,"6","inshore","Acor","S","Acor","S","inshore"
0.180662159040816,0.70534162316222,0.0569434751872073,0.593734462640744,0.816948783683697,"1","inshore","Plat","S","Plat","S","inshore"
0.180662159040816,0.146323128666139,0.0234073558110637,0.100445554303139,0.192200703029138,"2","inshore","Plat","S","Plat","S","inshore"
0.180662159040816,0.0701831316658815,0.0153746669428772,0.0400493381835438,0.100316925148219,"3","inshore","Plat","S","Plat","S","inshore"
0.180662159040816,0.066593187300814,0.0170705529351604,0.0331355183517151,0.100050856249913,"4","inshore","Plat","S","Plat","S","inshore"
0.180662159040816,0.0101485527788758,0.00311724959038543,0.00403885585089816,0.0162582497068535,"5","inshore","Plat","S","Plat","S","inshore"
0.180662159040816,0.00141037642606989,0.00061563308762434,0.000203757746634996,0.00261699510550479,"6","inshore","Plat","S","Plat","S","inshore"
0.180662159040816,0.547260965724557,0.0819463069449233,0.386649155446443,0.707872776002672,"1","inshore","Abra","D","Abra","D","inshore"
0.180662159040816,0.196281415468743,0.0214323375529913,0.154274805760374,0.238288025177111,"2","inshore","Abra","D","Abra","D","inshore"
0.180662159040816,0.112705237914887,0.0233194930024336,0.0669998714923828,0.15841060433739,"3","inshore","Abra","D","Abra","D","inshore"
0.180662159040816,0.121118537516147,0.0339225648794464,0.0546315320892091,0.187605542943086,"4","inshore","Abra","D","Abra","D","inshore"
0.180662159040816,0.0198447106438264,0.00693532494347699,0.00625172353352925,0.0334376977541236,"5","inshore","Abra","D","Abra","D","inshore"
0.180662159040816,0.00278913273183956,0.00131203481507549,0.000217591747828924,0.0053606737158502,"6","inshore","Abra","D","Abra","D","inshore"
0.180662159040816,0.962876070947367,0.0124008619722264,0.938570828104551,0.987181313790183,"1","inshore","Pmas","D","Pmas","D","inshore"
0.180662159040816,0.0213036420223073,0.00702726191635616,0.00753046175631929,0.0350768222882953,"2","inshore","Pmas","D","Pmas","D","inshore"
0.180662159040816,0.00805672701747573,0.002783049009481,0.00260205119168309,0.0135114028432684,"3","inshore","Pmas","D","Pmas","D","inshore"
0.180662159040816,0.00668545115846797,0.00235638164996631,0.00206702799070293,0.011303874326233,"4","inshore","Pmas","D","Pmas","D","inshore"
0.180662159040816,0.000947775478207125,0.000358582997449263,0.000244965717738151,0.0016505852386761,"5","inshore","Pmas","D","Pmas","D","inshore"
0.180662159040816,0.000130333376174629,6.35359659687779e-05,5.80517115286231e-06,0.000254861581196397,"6","inshore","Pmas","D","Pmas","D","inshore"
0.180662159040816,0.492517689633886,0.0850430539479123,0.325836366760681,0.659199012507091,"1","inshore","Menc","D","Menc","D","inshore"
0.180662159040816,0.206982926364445,0.0173670225191224,0.172944187708269,0.241021665020621,"2","inshore","Menc","D","Menc","D","inshore"
0.180662159040816,0.127558448958855,0.0242870523863997,0.079956700990874,0.175160196926836,"3","inshore","Menc","D","Menc","D","inshore"
0.180662159040816,0.144906143167799,0.0398437589401289,0.0668138106364502,0.222998475699147,"4","inshore","Menc","D","Menc","D","inshore"
0.180662159040816,0.0245632891586002,0.0086393350332882,0.00763050364298016,0.0414960746742202,"5","inshore","Menc","D","Menc","D","inshore"
0.180662159040816,0.00347150271641483,0.00164220750248443,0.000252835156403879,0.00669017027642578,"6","inshore","Menc","D","Menc","D","inshore"
0.180662159040816,0.711045626993841,0.0718593014477658,0.570203984202013,0.851887269785669,"1","inshore","Lobo_sp","D","Lobo_sp","D","inshore"
0.180662159040816,0.144072422240985,0.0292476355786333,0.0867481098739118,0.201396734608059,"2","inshore","Lobo_sp","D","Lobo_sp","D","inshore"
0.180662159040816,0.0686954045234983,0.0191778739790964,0.0311074622244216,0.106283346822575,"3","inshore","Lobo_sp","D","Lobo_sp","D","inshore"
0.180662159040816,0.0649387661889496,0.0211173092709664,0.0235496005674616,0.106327931810437,"4","inshore","Lobo_sp","D","Lobo_sp","D","inshore"
0.180662159040816,0.00987574805891323,0.00369257993485787,0.00263842437655654,0.0171130717412699,"5","inshore","Lobo_sp","D","Lobo_sp","D","inshore"
0.180662159040816,0.00137203199381275,0.000667679928068002,6.34033815991727e-05,0.00268066060602633,"6","inshore","Lobo_sp","D","Lobo_sp","D","inshore"
0.180662159040816,0.703370690726944,0.0801550936306469,0.546269594033441,0.860471787420448,"1","inshore","Acor","D","Acor","D","inshore"
0.180662159040816,0.147094369783487,0.0320421251198274,0.0842929585604994,0.209895781006475,"2","inshore","Acor","D","Acor","D","inshore"
0.180662159040816,0.070698208577907,0.0213653784224565,0.028822836353823,0.112573580801991,"3","inshore","Acor","D","Acor","D","inshore"
0.180662159040816,0.0671691618141819,0.0238175551141061,0.0204876115907361,0.113850712037628,"4","inshore","Acor","D","Acor","D","inshore"
0.180662159040816,0.0102437994532987,0.00414789719493496,0.00211407033965144,0.0183735285669459,"5","inshore","Acor","D","Acor","D","inshore"
0.180662159040816,0.00142376964418101,0.00072808059716795,-3.2421041105922e-06,0.0028507813924726,"6","inshore","Acor","D","Acor","D","inshore"
0.180662159040816,0.722872666331018,0.0753509866870785,0.575187446224787,0.870557886437249,"1","inshore","Plat","D","Plat","D","inshore"
0.180662159040816,0.13931836818051,0.0313691739965838,0.0778359169224352,0.200800819438584,"2","inshore","Plat","D","Plat","D","inshore"
0.180662159040816,0.065624861379638,0.0198698299283421,0.0266807103411515,0.104569012418124,"3","inshore","Plat","D","Plat","D","inshore"
0.180662159040816,0.0615664334166723,0.0215321550823927,0.0193641849456516,0.103768681887693,"4","inshore","Plat","D","Plat","D","inshore"
0.180662159040816,0.00932322528940266,0.00371592149456317,0.0020401529906806,0.0166062975881247,"5","inshore","Plat","D","Plat","D","inshore"
0.180662159040816,0.00129444540275903,0.000655308326351871,1.00646843401383e-05,0.00257882612117791,"6","inshore","Plat","D","Plat","D","inshore"
0.186975742142857,0.197338798091445,0.028251947027894,0.141965999423639,0.252711596759251,"1","offshore","Abra","S","Abra","S","offshore"
0.186975742142857,0.173607757281605,0.0156399620040624,0.142953995034067,0.204261519529142,"2","offshore","Abra","S","Abra","S","offshore"
0.186975742142857,0.176868580283938,0.0123191170233526,0.152723554596833,0.201013605971043,"3","offshore","Abra","S","Abra","S","offshore"
0.186975742142857,0.349964571876943,0.030349584384768,0.290480479537038,0.409448664216847,"4","offshore","Abra","S","Abra","S","offshore"
0.186975742142857,0.0886553793687151,0.0166096193046445,0.0561011237346908,0.121209635002739,"5","offshore","Abra","S","Abra","S","offshore"
0.186975742142857,0.0135649130973545,0.00496226657928148,0.00383904932027605,0.023290776874433,"6","offshore","Abra","S","Abra","S","offshore"
0.186975742142857,0.855576018686357,0.0286345630794976,0.799453306337502,0.911698731035213,"1","offshore","Pmas","S","Pmas","S","offshore"
0.186975742142857,0.0786733491759933,0.0147310488778626,0.0498010239208835,0.107545674431103,"2","offshore","Pmas","S","Pmas","S","offshore"
0.186975742142857,0.0326287768521714,0.00715747745043254,0.018600378829166,0.0466571748751767,"3","offshore","Pmas","S","Pmas","S","offshore"
0.186975742142857,0.0284187909584732,0.00660997614891112,0.0154634757679387,0.0413741061490078,"4","offshore","Pmas","S","Pmas","S","offshore"
0.186975742142857,0.00413268780595266,0.00111368524705538,0.00194990483161052,0.00631547078029481,"5","offshore","Pmas","S","Pmas","S","offshore"
0.186975742142857,0.000570376521052185,0.000233281029863435,0.00011315410424344,0.00102759893786093,"6","offshore","Pmas","S","Pmas","S","offshore"
0.186975742142857,0.35268752129316,0.0536050425907182,0.247623568425617,0.457751474160703,"1","offshore","Menc","S","Menc","S","offshore"
0.186975742142857,0.213817506892867,0.0120596295574175,0.190181067293434,0.2374539464923,"2","offshore","Menc","S","Menc","S","offshore"
0.186975742142857,0.162110720555938,0.0157149605319172,0.131309963894912,0.192911477216964,"3","offshore","Menc","S","Menc","S","offshore"
0.186975742142857,0.222517572377666,0.0362036229695993,0.151559775247384,0.293475369507948,"4","offshore","Menc","S","Menc","S","offshore"
0.186975742142857,0.0426997908982859,0.0105861631954005,0.0219512923008375,0.0634482894957343,"5","offshore","Menc","S","Menc","S","offshore"
0.186975742142857,0.00616688798208298,0.00246939580338818,0.0013269611438678,0.0110068148202982,"6","offshore","Menc","S","Menc","S","offshore"
0.186975742142857,0.69042980193501,0.0595470242652146,0.573719778988656,0.807139824881363,"1","offshore","Lobo_sp","S","Lobo_sp","S","offshore"
0.186975742142857,0.152074665813639,0.0235877601601937,0.105843505423691,0.198305826203588,"2","offshore","Lobo_sp","S","Lobo_sp","S","offshore"
0.186975742142857,0.0740927827748575,0.0163969746818006,0.0419553029431132,0.106230262606602,"3","offshore","Lobo_sp","S","Lobo_sp","S","offshore"
0.186975742142857,0.0710070756015636,0.0183869024022178,0.0349694091059638,0.107044742097163,"4","offshore","Lobo_sp","S","Lobo_sp","S","offshore"
0.186975742142857,0.0108820760923258,0.00333249136027501,0.00435051304739593,0.0174136391372557,"5","offshore","Lobo_sp","S","Lobo_sp","S","offshore"
0.186975742142857,0.00151359778260396,0.000659347301707149,0.000221300817954284,0.00280589474725364,"6","offshore","Lobo_sp","S","Lobo_sp","S","offshore"
0.186975742142857,0.613812623532416,0.0432235075762505,0.529096105397471,0.698529141667361,"1","offshore","Acor","S","Acor","S","offshore"
0.186975742142857,0.178384358201365,0.0159368210259974,0.14714876296235,0.209619953440381,"2","offshore","Acor","S","Acor","S","offshore"
0.186975742142857,0.0945790421342911,0.0131833469123362,0.0687401569904148,0.120417927278167,"3","offshore","Acor","S","Acor","S","offshore"
0.186975742142857,0.0959167463061076,0.0159269006501336,0.0647005946464981,0.127132897965717,"4","offshore","Acor","S","Acor","S","offshore"
0.186975742142857,0.0151846298412786,0.00334060473668358,0.00863716487079483,0.0217320948117623,"5","offshore","Acor","S","Acor","S","offshore"
0.186975742142857,0.00212259998454134,0.000804223205360264,0.000546351466503864,0.00369884850257882,"6","offshore","Acor","S","Acor","S","offshore"
0.186975742142857,0.394261505817562,0.0490865501688133,0.298053635361369,0.490469376273754,"1","offshore","Plat","S","Plat","S","offshore"
0.186975742142857,0.215287882751077,0.0114804500124076,0.192786614200446,0.237789151301708,"2","offshore","Plat","S","Plat","S","offshore"
0.186975742142857,0.15276740968491,0.0151902448229949,0.122995076915494,0.182539742454326,"3","offshore","Plat","S","Plat","S","offshore"
0.186975742142857,0.196448701321606,0.0300951505839613,0.137463290067732,0.25543411257548,"4","offshore","Plat","S","Plat","S","offshore"
0.186975742142857,0.0360670123946267,0.00834490811277436,0.0197112930392929,0.0524227317499606,"5","offshore","Plat","S","Plat","S","offshore"
0.186975742142857,0.00516748803021794,0.00200759321633992,0.00123267763058477,0.0091022984298511,"6","offshore","Plat","S","Plat","S","offshore"
0.186975742142857,0.338642788065881,0.0581049294835587,0.224759218953867,0.452526357177896,"1","offshore","Abra","D","Abra","D","offshore"
0.186975742142857,0.212553205656145,0.0128293224397687,0.187408195728147,0.237698215584143,"2","offshore","Abra","D","Abra","D","offshore"
0.186975742142857,0.164967316861428,0.0157199260937491,0.134156827878049,0.195777805844808,"3","offshore","Abra","D","Abra","D","offshore"
0.186975742142857,0.232001392701378,0.0409327675483781,0.151774642519007,0.312228142883749,"4","offshore","Abra","D","Abra","D","offshore"
0.186975742142857,0.045275885250272,0.0122697915632448,0.0212275356884988,0.0693242348120453,"5","offshore","Abra","D","Abra","D","offshore"
0.186975742142857,0.00655941146489492,0.00273625036156839,0.00119645930353617,0.0119223636262537,"6","offshore","Abra","D","Abra","D","offshore"
0.186975742142857,0.916575681844077,0.0215634505843416,0.874312095316358,0.958839268371796,"1","offshore","Pmas","D","Pmas","D","offshore"
0.186975742142857,0.0468643804876963,0.0117651578539381,0.023805094821549,0.0699236661538435,"2","offshore","Pmas","D","Pmas","D","offshore"
0.186975742142857,0.0184240866342369,0.00507345777451763,0.00848029211909761,0.0283678811493762,"3","offshore","Pmas","D","Pmas","D","offshore"
0.186975742142857,0.0155944876265532,0.00443245502508624,0.00690703541429064,0.0242819398388159,"4","offshore","Pmas","D","Pmas","D","offshore"
0.186975742142857,0.00223373996516707,0.000699837794772964,0.000862083092392128,0.00360539683794201,"5","offshore","Pmas","D","Pmas","D","offshore"
0.186975742142857,0.000307623442269533,0.000135017211411119,4.29945706107099e-05,0.000572252313928357,"6","offshore","Pmas","D","Pmas","D","offshore"
0.186975742142857,0.291339017888271,0.0563890033120581,0.180818602272528,0.401859433504015,"1","offshore","Menc","D","Menc","D","offshore"
0.186975742142857,0.205151738941308,0.0160303237018961,0.173732881825072,0.236570596057543,"2","offshore","Menc","D","Menc","D","offshore"
0.186975742142857,0.173018827017386,0.0141558675225525,0.145273836503262,0.200763817531509,"3","offshore","Menc","D","Menc","D","offshore"
0.186975742142857,0.266740546225445,0.0450514915539071,0.178441245329977,0.355039847120914,"4","offshore","Menc","D","Menc","D","offshore"
0.186975742142857,0.0555932228969302,0.0152286384398223,0.0257456400212964,0.0854408057725641,"5","offshore","Menc","D","Menc","D","offshore"
0.186975742142857,0.00815664703065999,0.00343275487766772,0.00142857110267707,0.0148847229586429,"6","offshore","Menc","D","Menc","D","offshore"
0.186975742142857,0.510375917719484,0.0705261921311024,0.372147121175771,0.648604714263197,"1","offshore","Lobo_sp","D","Lobo_sp","D","offshore"
0.186975742142857,0.203924356504915,0.0166173833943419,0.171354883534711,0.236493829475119,"2","offshore","Lobo_sp","D","Lobo_sp","D","offshore"
0.186975742142857,0.12273972738454,0.020640633719732,0.0822848286757822,0.163194626093298,"3","offshore","Lobo_sp","D","Lobo_sp","D","offshore"
0.186975742142857,0.136807622616293,0.0320144663308383,0.0740604216235802,0.199554823609007,"4","offshore","Lobo_sp","D","Lobo_sp","D","offshore"
0.186975742142857,0.0229194554999694,0.00692494907269256,0.00934680472271797,0.0364921062772209,"5","offshore","Lobo_sp","D","Lobo_sp","D","offshore"
0.186975742142857,0.00323292027479838,0.00140710641480965,0.000475042379356185,0.00599079817024057,"6","offshore","Lobo_sp","D","Lobo_sp","D","offshore"
0.186975742142857,0.501110656922572,0.0897059990026303,0.325290129680231,0.676931184164913,"1","offshore","Acor","D","Acor","D","offshore"
0.186975742142857,0.205565466454899,0.0186891669918714,0.168935372249777,0.242195560660022,"2","offshore","Acor","D","Acor","D","offshore"
0.186975742142857,0.125244418881742,0.0254453242269763,0.0753724998219239,0.17511633794156,"3","offshore","Acor","D","Acor","D","offshore"
0.186975742142857,0.140966278177457,0.0412440542243477,0.0601294173213186,0.221803139033596,"4","offshore","Acor","D","Acor","D","offshore"
0.186975742142857,0.0237585855358061,0.00879188097620212,0.00652681546608711,0.0409903556055251,"5","offshore","Acor","D","Acor","D","offshore"
0.186975742142857,0.00335459402752347,0.0016354653505727,0.000149140842437804,0.00656004721260914,"6","offshore","Acor","D","Acor","D","offshore"
0.186975742142857,0.524928769727536,0.0879511342918209,0.352547714116121,0.69730982533895,"1","offshore","Plat","D","Plat","D","offshore"
0.186975742142857,0.201116654915053,0.0206813322089766,0.160581988633151,0.241651321196956,"2","offshore","Plat","D","Plat","D","offshore"
0.186975742142857,0.11878997112572,0.025036171054165,0.069719977548772,0.167859964702667,"3","offshore","Plat","D","Plat","D","offshore"
0.186975742142857,0.130456439638124,0.0381609193684196,0.055662412059085,0.205250467217164,"4","offshore","Plat","D","Plat","D","offshore"
0.186975742142857,0.0216577402365727,0.00792849471023413,0.00611817615289752,0.037197304320248,"5","offshore","Plat","D","Plat","D","offshore"
0.186975742142857,0.00305042435699421,0.00147652043641609,0.000156497479181302,0.00594435123480711,"6","offshore","Plat","D","Plat","D","offshore"
0.186975742142857,0.484955821411441,0.0606099516219778,0.36616249912765,0.603749143695232,"1","inshore","Abra","S","Abra","S","inshore"
0.186975742142857,0.208145292246717,0.0142652386003939,0.180185938359074,0.236104646134359,"2","inshore","Abra","S","Abra","S","inshore"
0.186975742142857,0.129586368470039,0.0180458984192853,0.0942170574995713,0.164955679440506,"3","inshore","Abra","S","Abra","S","inshore"
0.186975742142857,0.148441198662804,0.0292315465833874,0.0911484201469598,0.205733977178648,"4","inshore","Abra","S","Abra","S","inshore"
0.186975742142857,0.0252935327277682,0.00677622281749166,0.012012380054266,0.0385746854012704,"5","inshore","Abra","S","Abra","S","inshore"
0.186975742142857,0.00357778648123142,0.00147182262482942,0.000693067144934546,0.00646250581752828,"6","inshore","Abra","S","Abra","S","inshore"
0.186975742142857,0.95778458467237,0.0117432025396968,0.934768330631406,0.980800838713335,"1","inshore","Pmas","S","Pmas","S","inshore"
0.186975742142857,0.0241706465461392,0.00662267353065245,0.0111904449446937,0.0371508481475847,"2","inshore","Pmas","S","Pmas","S","inshore"
0.186975742142857,0.00917937429871851,0.00266516956952777,0.00395573792975196,0.0144030106676851,"3","inshore","Pmas","S","Pmas","S","inshore"
0.186975742142857,0.00763309786678135,0.00228294868389282,0.00315860066779831,0.0121075950657644,"4","inshore","Pmas","S","Pmas","S","inshore"
0.186975742142857,0.00108330314981697,0.000358038484096944,0.000381560615907646,0.0017850456837263,"5","inshore","Pmas","S","Pmas","S","inshore"
0.186975742142857,0.000148993466173475,6.72799306882036e-05,1.71272251422448e-05,0.000280859707204705,"6","inshore","Pmas","S","Pmas","S","inshore"
0.186975742142857,0.676026181420949,0.0625402762194202,0.553449492447699,0.798602870394199,"1","inshore","Menc","S","Menc","S","inshore"
0.186975742142857,0.157443722907547,0.0241745234293297,0.110062527642641,0.204824918172453,"2","inshore","Menc","S","Menc","S","inshore"
0.186975742142857,0.0778958958796229,0.0172774340626898,0.0440327473714853,0.11175904438776,"3","inshore","Menc","S","Menc","S","inshore"
0.186975742142857,0.075396681608506,0.0197044755146595,0.036776619265522,0.11401674395149,"4","inshore","Menc","S","Menc","S","inshore"
0.186975742142857,0.011619914876469,0.00362781792268441,0.0045095224055386,0.0187303073473993,"5","inshore","Menc","S","Menc","S","inshore"
0.186975742142857,0.00161760330690575,0.000712424791259464,0.00022127637434373,0.00301393023946776,"6","inshore","Menc","S","Menc","S","inshore"
0.186975742142857,0.895195480675472,0.0308053318924293,0.834818139634507,0.955572821716436,"1","inshore","Lobo_sp","S","Lobo_sp","S","inshore"
0.186975742142857,0.0582650671312067,0.0163307566704513,0.026257372216835,0.0902727620455785,"2","inshore","Lobo_sp","S","Lobo_sp","S","inshore"
0.186975742142857,0.0233320415267994,0.00728599889716328,0.00905174609696077,0.0376123369566379,"3","inshore","Lobo_sp","S","Lobo_sp","S","inshore"
0.186975742142857,0.0199408652053084,0.00656281048802321,0.00707799301142113,0.0328037373991956,"4","inshore","Lobo_sp","S","Lobo_sp","S","inshore"
0.186975742142857,0.00287088834997418,0.0010395534045808,0.000833401116989811,0.00490837558295854,"5","inshore","Lobo_sp","S","Lobo_sp","S","inshore"
0.186975742142857,0.000395657111239789,0.000188176703479947,2.683754968962e-05,0.000764476672789958,"6","inshore","Lobo_sp","S","Lobo_sp","S","inshore"
0.186975742142857,0.85889989943569,0.0289769672857196,0.802106087174484,0.915693711696896,"1","inshore","Acor","S","Acor","S","inshore"
0.186975742142857,0.0769983601634984,0.0149400373564876,0.0477164250170996,0.106280295309897,"2","inshore","Acor","S","Acor","S","inshore"
0.186975742142857,0.0318387712356236,0.00715706502886736,0.0178111815440325,0.0458663609272148,"3","inshore","Acor","S","Acor","S","inshore"
0.186975742142857,0.0276853494145339,0.0066598587713985,0.0146322660804697,0.0407384327485982,"4","inshore","Acor","S","Acor","S","inshore"
0.186975742142857,0.00402251832970146,0.0011295900099838,0.00180856259283698,0.00623647406656595,"5","inshore","Acor","S","Acor","S","inshore"
0.186975742142857,0.000555101420952608,0.000231381814883899,0.000101601397102653,0.00100860144480256,"6","inshore","Acor","S","Acor","S","inshore"
0.186975742142857,0.713691691226557,0.0557742339504771,0.604376201418311,0.823007181034803,"1","inshore","Plat","S","Plat","S","inshore"
0.186975742142857,0.143018966124466,0.023285153556728,0.0973809037787941,0.188657028470137,"2","inshore","Plat","S","Plat","S","inshore"
0.186975742142857,0.0680067534467417,0.0149880646888456,0.0386306864586478,0.0973828204348356,"3","inshore","Plat","S","Plat","S","inshore"
0.186975742142857,0.0641775267183782,0.0164596377349298,0.0319172295593393,0.096437823877417,"4","inshore","Plat","S","Plat","S","inshore"
